current_date,Prec_Ishikari,avtem,Flow
2014\05\10,0.23153,9.4,666.3425
2014\05\11,0.00887,14.5,596.774583333
2014\05\12,0.01422,17.1,646.702083333
2014\05\13,1.15762,12.2,773.034166667
2014\05\14,1.91515,13.9,802.656666667
2014\05\15,0.2336,15.5,778.918333333
2014\05\16,26.61418,9.2,898.9175
2014\05\17,7.85703,4.1,1385.44791667
2014\05\18,2.14873,6,1096.97208333
2014\05\19,0.00147,10.7,766.724166667
2014\05\20,0,12.9,641.472083333
2014\05\21,3.7476,12.6,603.242083333
2014\05\22,0.00108,12,703.152916667
2014\05\23,0,9.7,516.008333333
2014\05\24,0.03213,9.6,386.86875
2014\05\25,0.04699,12.8,493.572916667
2014\05\26,1.62632,11.7,308.715
2014\05\27,2.94967,14.5,495.92
2014\05\28,0.02619,17.5,572.97625
2014\05\29,0,20.6,507.228333333
2014\05\30,0.91631,17.9,517.930833333
2014\05\31,0.0185,16.8,483.398333333
2014\06\01,0.00206,15.8,451.6125
2014\06\02,0,18.3,314.029166667
2014\06\03,0,22,316.452916667
2014\06\04,0.11951,21.2,260.337916667
2014\06\05,0,19.5,154.808333333
2014\06\06,0.02195,16.7,152.5175
2014\06\07,0.11706,15.8,145.722916667
2014\06\08,3.87557,16.4,197.90875
2014\06\09,4.88845,17.7,215.617916667
2014\06\10,6.84699,18.2,212.666666667
2014\06\11,7.31911,18.9,232.535416667
2014\06\12,16.01515,17.3,430.21125
2014\06\13,15.53026,14.9,766.136666667
2014\06\14,4.0178,12.5,743.951666667
2014\06\15,5.48377,14.9,597.937916667
2014\06\16,7.4649,15,495.76875
2014\06\17,8.42471,14.8,450.78375
2014\06\18,4.77773,15.7,529.970833333
2014\06\19,2.20026,15,493.112916667
2014\06\20,0.29388,13.9,420.52125
2014\06\21,0.08739,14.6,269.462083333
2014\06\22,0.15223,15.5,267.747083333
2014\06\23,0.07129,15.5,340.251666667
2014\06\24,0,16.2,324.959166667
2014\06\25,0.0224,18.3,280.288333333
2014\06\26,0,19.7,237.542083333
2014\06\27,1.20346,20.9,204.7575
2014\06\28,0.56713,19.6,194.51375
2014\06\29,1.11524,19.5,247.360833333
2014\06\30,2.33879,18.4,280.498333333
2014\07\01,0.02303,19.2,270.082916667
2014\07\02,0.00213,19.7,235.12625
2014\07\03,0.0504,20.6,221.560833333
2014\07\04,0.00955,18.3,218.28125
2014\07\05,0.00209,16.7,201.490833333
2014\07\06,0.00217,16.9,195.26375
2014\07\07,0.14448,19.5,229.7075
2014\07\08,0.03276,21.2,252.246666667
2014\07\09,10.73483,19.5,221.778333333
2014\07\10,4.29805,18.8,336.25875
2014\07\11,0.05037,19.9,532.185
2014\07\12,1.11674,18.3,446.225
2014\07\13,10.03831,20.8,350.64
2014\07\14,1.63407,20.4,352.124583333
2014\07\15,0.26075,21.7,363.834166667
2014\07\16,0.44923,21.2,309.9
2014\07\17,2.67776,22.1,270.525833333
2014\07\18,2.11198,21,186.2025
2014\07\19,0.17879,20.4,160.2775
2014\07\20,0.0534,20,153.3475
2014\07\21,0.00267,19.8,152.526666667
2014\07\22,4.4689,20.3,188.255
2014\07\23,9.90944,20.8,344.4
2014\07\24,0.5981,22.3,378.097916667
2014\07\25,0.00545,21,356.34625
2014\07\26,26.77143,19.4,279.7275
2014\07\27,49.44774,20.1,708.661666667
2014\07\28,4.12216,18.2,1635.71666667
2014\07\29,0,20.5,885.732916667
2014\07\30,0,22.2,391.94375
2014\07\31,0.62738,23.1,338.285416667
2014\08\01,0.05901,23.8,361.450833333
2014\08\02,0,23,343.299583333
2014\08\03,0,24.2,391.9975
2014\08\04,12.15566,24.5,409.184583333
2014\08\05,63.55055,23.1,924.423333333
2014\08\06,10.04815,22.2,3015.95041667
2014\08\07,23.58574,20.4,2288.95291667
2014\08\08,9.29606,20.2,1850.54708333
2014\08\09,0.03937,20.4,955.3875
2014\08\10,10.04357,19.3,589.897083333
2014\08\11,35.0491,21.5,1152.40791667
2014\08\12,0.10299,20.7,1181.57166667
2014\08\13,2.25358,19.8,785.02375
2014\08\14,0.72693,18.8,624.317083333
2014\08\15,0.00103,17.7,481.002083333
2014\08\16,0.0008,19.3,429.998333333
2014\08\17,0.00643,18.6,350.0525
2014\08\18,0.08065,19.3,327.4175
2014\08\19,42.10979,18.9,519.795833333
2014\08\20,5.28278,20.2,920.0075
2014\08\21,0.0567,20,728.182083333
2014\08\22,13.66076,19.1,532.071666667
2014\08\23,12.92362,21.6,779.638333333
2014\08\24,16.06918,21.2,851.831666667
2014\08\25,1.95127,18.2,970.02625
2014\08\26,0.03486,14.8,845.884166667
2014\08\27,0.00729,15.5,527.969166667
2014\08\28,0,16.5,378.297916667
2014\08\29,0,17,340.91625
2014\08\30,2.48406,17.2,294.769166667
2014\08\31,0.11681,16.9,313.073333333
2014\09\01,0,18.1,333.645416667
2014\09\02,0,18.4,338.432916667
2014\09\03,0,19.1,327.429583333
2014\09\04,18.00505,15.8,310.282083333
2014\09\05,5.32686,19.7,533.006666667
2014\09\06,1.00463,18.8,560.418333333
2014\09\07,2.48086,17.4,440.591666667
2014\09\08,0.67297,17.7,392.817916667
2014\09\09,5.89129,18.1,389.782916667
2014\09\10,7.41241,16.7,431.509166667
2014\09\11,31.87613,16,636.730833333
2014\09\12,4.77694,15.9,756.718333333
2014\09\13,0.06458,14.2,537.740833333
2014\09\14,0,12.3,382.454166667
2014\09\15,0,14.6,328.737083333
2014\09\16,8.97904,14,429.514166667
2014\09\17,11.97162,10.4,501.96375
2014\09\18,10.99466,10.2,588.304583333
2014\09\19,12.48514,11.9,719.924583333
2014\09\20,2.16634,11.6,671.0025
2014\09\21,0.01492,12.2,422.1125
2014\09\22,2.34084,12.3,378.580416667
2014\09\23,0.01977,13.8,338.843333333
2014\09\24,0.18572,15.2,305.745416667
2014\09\25,1.18504,16.3,379.614583333
2014\09\26,0.00082,12.5,269.379166667
2014\09\27,0.02761,13,144.017083333
2014\09\28,0.49357,15.3,215.3225
2014\09\29,0,11.8,252.919166667
2014\09\30,2.48768,9.7,386.118333333
2014\10\01,0.22722,8.4,220.6075
2014\10\02,0.01103,9.7,166.812083333
2014\10\03,23.00224,13.1,291.99625
2014\10\04,3.92532,10.2,372.71375
2014\10\05,0.00421,8.5,162.385833333
2014\10\06,0.01241,7.3,140.082916667
2014\10\07,0,7.5,217.23875
2014\10\08,2.82054,9.2,266.9425
2014\10\09,0.01658,10.9,222.787916667
2014\10\10,8.96124,9.5,492.50875
2014\10\11,0.1912,8.7,304.423333333
2014\10\12,0,9.1,165.182083333
2014\10\13,0.10229,10.2,165.46375
2014\10\14,10.37937,6.2,240.997083333
2014\10\15,0,6.4,314.520833333
2014\10\16,4.23645,8.5,244.47875
2014\10\17,21.65095,9,460.845
2014\10\18,1.08174,7.1,459.600416667
2014\10\19,0,8.8,208.748333333
2014\10\20,1.32446,12.8,195.245833333
2014\10\21,2.36688,8.8,310.545
2014\10\22,0,3.3,192.807916667
2014\10\23,0,3.7,126.446666667
2014\10\24,0,9.1,167.8875
2014\10\25,0,11.8,167.717083333
2014\10\26,0.00118,14.7,213.004166667
2014\10\27,9.87396,7.6,421.379166667
2014\10\28,15.89005,1.4,557.01375
2014\10\29,4.22982,2.1,624.140416667
2014\10\30,0.01083,4.1,255.500833333
2014\10\31,0.02934,7.1,229.695833333
2014\11\01,1.99417,8.5,233.163333333
2014\11\02,10.58352,13.5,424.024166667
2014\11\03,10.9824,4.8,869.620833333
2014\11\04,4.69757,2.5,878.120833333
2014\11\05,0.00232,6.9,378.96625
2014\11\06,4.90397,9.5,371.092916667
2014\11\07,0.14334,1.1,634.7475
2014\11\08,0.01041,4.2,457.285833333
2014\11\09,0.30602,5.9,285.335833333
2014\11\10,10.05877,7.6,377.661666667
2014\11\11,0.01717,5.6,326.284166667
2014\11\12,6.62715,7.6,366.259166667
2014\11\13,7.5451,2.7,694.1975
2014\11\14,5.47938,-1.7,615.688333333
2014\11\15,2.72257,-2.4,376.512083333
2014\11\16,0.87483,-0.2,280.553333333
2014\11\17,0.47133,0.1,282.91625
2014\11\18,0.57763,0.1,316.237083333
2014\11\19,0.85596,0,302.919583333
2014\11\20,0.00411,0,211.4725
2014\11\21,1.69337,3.5,176.176666667
2014\11\22,8.25145,7.3,324.310833333
2014\11\23,0.00481,1.6,757.697083333
2014\11\24,3.82899,0.9,480.140833333
2014\11\25,0.02117,0.1,420.175416667
2014\11\26,0,-0.1,234.235416667
2014\11\27,0.02755,2.2,256.3375
2014\11\28,3E-05,2.9,228.945833333
2014\11\29,0.04107,3.2,268.814166667
2014\11\30,0.2289,3.5,200.39625
2014\12\01,15.34699,6.7,304.371666667
2014\12\02,1.39447,-2,704.109583333
2014\12\03,2.48857,-3.2,585.302083333
2014\12\04,1.47951,-3.9,289.489166667
2014\12\05,2.20436,-5.8,267.99375
2014\12\06,5.48456,-7.2,387.623333333
2014\12\07,5.6216,-6,479.775
2014\12\08,1.9661,-4.4,271.024166667
2014\12\09,2.18851,-5.3,219.055833333
2014\12\10,1.4279,-4.8,223.620833333
2014\12\11,5.21224,-0.2,410.173333333
2014\12\12,2.91422,-6,471.774583333
2014\12\13,6.68601,-10,439.744166667
2014\12\14,4.49578,-10.8,384.800416667
2014\12\15,2.10976,-8.6,233.825833333
2014\12\16,8.64427,-3.6,159.360833333
2014\12\17,13.09275,-3.9,636.99375
2014\12\18,3.45558,-3.2,558.6525
2014\12\19,0.83492,-5.3,156.652083333
2014\12\20,1.53615,1,140.882083333
2014\12\21,3.32042,-4.4,489.388333333
2014\12\22,4.34257,-8.5,509.24375
2014\12\23,2.8374,-7.3,504.894166667
2014\12\24,5.10164,-4.7,267.377083333
2014\12\25,2.49866,-6.6,323.42125
2014\12\26,2.28629,-9.3,417.426666667
2014\12\27,0.78329,-5.4,252.56375
2014\12\28,0.28536,-2,170.28
2014\12\29,2.00622,0.3,279.73625
2014\12\30,2.28083,-2.2,345.030833333
2014\12\31,4.1814,-4.9,422.4825
2015\01\01,0.16246,-9,308.295416667
2015\01\02,4.27116,-8.8,310.237916667
2015\01\03,4.04752,-8.2,319.370833333
2015\01\04,1.46427,-5.9,276.737083333
2015\01\05,0,-5.2,244.04375
2015\01\06,6.53623,-0.3,412.107916667
2015\01\07,8.68607,-6.2,967.775
2015\01\08,4.9192,-1.8,779.942083333
2015\01\09,3.26475,-2.4,409.6725
2015\01\10,2.28667,-4.3,368.050833333
2015\01\11,7.84872,-3.4,449.662916667
2015\01\12,1.07688,-2.9,288.265
2015\01\13,0.4634,-2.9,218.93375
2015\01\14,0,-3.2,202.173333333
2015\01\15,0.07237,-3,204.07875
2015\01\16,0.38418,-4.4,223.135833333
2015\01\17,7.14971,-6.4,516.192916667
2015\01\18,1.72053,-8.4,370.057916667
2015\01\19,0.84732,-6.2,277.978333333
2015\01\20,3.90718,-7.8,370.309583333
2015\01\21,0.68755,-5.9,208.929583333
2015\01\22,0.64244,-3.4,200.75
2015\01\23,1.4918,-2.6,277.234583333
2015\01\24,0.75078,-5.6,235.9625
2015\01\25,0.04322,-6.3,195.15625
2015\01\26,0.01368,-0.6,178.865
2015\01\27,5.41376,-0.8,295.985833333
2015\01\28,2.03436,-8.6,290.854166667
2015\01\29,0.92378,-8.9,212.767916667
2015\01\30,0.12997,-5.3,191.454166667
2015\01\31,0.06969,-3.7,215.810416667
2015\02\01,1.60008,-5,288.895416667
2015\02\02,0.88306,-5.3,303.677916667
2015\02\03,0.06601,-8.1,199.652083333
2015\02\04,0.00344,-9.3,177.282083333
2015\02\05,0,-9.5,179.487916667
2015\02\06,0,-8.3,188.64625
2015\02\07,0.00576,-2.9,184.548333333
2015\02\08,2.24756,1.2,201.315833333
2015\02\09,1.74222,-6.9,318.8075
2015\02\10,1.55231,-8.9,239.071666667
2015\02\11,1.20345,-5.9,222.544166667
2015\02\12,0.73294,-3.9,220.17125
2015\02\13,3.63331,-5.5,250.412083333
2015\02\14,1.96291,-4.1,318.461666667
2015\02\15,1.96307,-2.8,619.21375
2015\02\16,0.57516,-1.2,359.570833333
2015\02\17,0,-1.8,195.703333333
2015\02\18,0,-0.8,195.658333333
2015\02\19,0.00029,-1.2,207.655833333
2015\02\20,0.00011,-3.4,196.9225
2015\02\21,0,-4.6,178.125833333
2015\02\22,1.33308,0.5,165.18875
2015\02\23,1.86147,2.3,269.637083333
2015\02\24,2.67771,-1.9,292.224166667
2015\02\25,0.80484,-2.2,227.875
2015\02\26,1.13719,-1.6,192.61125
2015\02\27,11.62943,0,347.183333333
2015\02\28,0.40623,-2.7,234.515833333
2015\03\01,5.68636,-2.7,170.61375
2015\03\02,8.56908,-0.9,376.545416667
2015\03\03,0.50846,-1.3,218.969166667
2015\03\04,2.31898,-0.8,223.803333333
2015\03\05,1.2766,-2,243.130416667
2015\03\06,0.05283,-2.7,173.3325
2015\03\07,0.60639,-0.2,164.227916667
2015\03\08,0.22958,1.7,173.91125
2015\03\09,1.49004,3.8,171.7975
2015\03\10,37.07862,2.2,448.023333333
2015\03\11,3.44949,-2.8,753.489166667
2015\03\12,6.79136,-2.4,578.875
2015\03\13,4.08425,-1.4,340.93875
2015\03\14,0.81431,-1.1,234.788333333
2015\03\15,0.0244,-0.3,205.07
2015\03\16,0.0968,3,204.540416667
2015\03\17,0.65972,4.1,263.90625
2015\03\18,0.05146,2.4,347.21625
2015\03\19,0,1.8,342.925
2015\03\20,0.8711,0.6,361.543333333
2015\03\21,0.15107,2.7,373.714166667
2015\03\22,0.96859,2.9,568.74625
2015\03\23,1.53794,-0.5,589.8475
2015\03\24,1.65846,-2,620.549583333
2015\03\25,1.13927,-0.1,401.084166667
2015\03\26,0,2.5,264.52375
2015\03\27,0,5.8,385.801666667
2015\03\28,0,7.3,642.365416667
2015\03\29,0,6.5,883.73
2015\03\30,0,4.4,1158.00708333
2015\03\31,6.27527,5,1154.94041667
2015\04\01,0.51974,3.2,1241.61
2015\04\02,0,3.7,1189.39
2015\04\03,24.18341,4.9,1309.50166667
2015\04\04,0.1492,4.2,2212.10375
2015\04\05,0.98146,4.7,1453.50041667
2015\04\06,1.4849,4.6,1111.3125
2015\04\07,0.41596,-0.9,1165.70875
2015\04\08,0.34686,-1.8,670.31125
2015\04\09,0.04446,0.3,321.94875
2015\04\10,0.16009,2.9,245.301666667
2015\04\11,2.22509,4.9,372.925
2015\04\12,0.37661,4.8,504.979583333
2015\04\13,0.01191,3.7,460.384583333
2015\04\14,0.00395,8,576.5575
2015\04\15,19.9777,6.3,1013.07625
2015\04\16,1.90773,3.6,1803.72791667
2015\04\17,0.7552,4.9,1057.53875
2015\04\18,0.1109,6.5,821.1425
2015\04\19,1.14694,4.1,866.653333333
2015\04\20,13.55376,4.4,702.361666667
2015\04\21,2.80903,5,1105.73875
2015\04\22,0.01199,7.7,966.263333333
2015\04\23,0,10.4,840.6125
2015\04\24,2.07059,9.5,892.38125
2015\04\25,0.02346,7.4,886.492083333
2015\04\26,0,11.1,766.199166667
2015\04\27,0,17.2,817.850416667
2015\04\28,0,13.9,1080.55791667
2015\04\29,0,12.5,989.400833333
2015\04\30,0,15.1,941.407916667
2015\05\01,0,13.7,984.821666667
2015\05\02,0,12.7,881.589583333
2015\05\03,0,13.9,722.944166667
2015\05\04,6.27465,14.7,680.4175
2015\05\05,4.63623,11.5,920.960416667
2015\05\06,0,12.8,832.48125
2015\05\07,0,11,514.567916667
2015\05\08,0.2922,9.1,336.724583333
2015\05\09,0.97376,8.4,318.677083333
2015\05\10,0.44185,6.7,326.23
2015\05\11,0,11.5,236.380833333
2015\05\12,3.01747,11,226.3025
2015\05\13,19.72281,11.5,497.12125
2015\05\14,6.18148,8.2,668.6225
2015\05\15,1.42866,7.3,363.350833333
2015\05\16,1.04589,9.5,420.822083333
2015\05\17,1.99025,7.9,536.88875
2015\05\18,0,11.8,376.396666667
2015\05\19,4.33297,10.8,345.0575
2015\05\20,5.12166,10.3,550.4275
2015\05\21,0.89801,8.5,576.130833333
2015\05\22,0.54998,12.2,422.787083333
2015\05\23,0.03545,14.7,415.49125
2015\05\24,0.62924,12.2,415.129166667
2015\05\25,0,11.3,247.763333333
2015\05\26,1.17532,12.7,302.023333333
2015\05\27,0.08143,12.3,277.892083333
2015\05\28,0,14.2,218.797916667
2015\05\29,0,19.1,228.147083333
2015\05\30,0.00145,19.5,241.18375
2015\05\31,7.5025,13.7,402.55
2015\06\01,0.00879,15.7,303.585
2015\06\02,0.0027,17.1,284.47875
2015\06\03,42.72903,16,513.043333333
2015\06\04,6.03119,9.6,1495.185
2015\06\05,3.86456,8.1,837.80375
2015\06\06,0.07409,9,537.239166667
2015\06\07,0.00941,10.6,289.03875
2015\06\08,0.2164,14,231.506666667
2015\06\09,6.89876,14.5,247.411666667
2015\06\10,9.18092,12,423.68
2015\06\11,0.35475,12.3,373.969583333
2015\06\12,0.01087,14.8,277.30375
2015\06\13,5.61214,15.6,294.067083333
2015\06\14,0.94054,16.6,303.175
2015\06\15,0.13397,17.3,288.9275
2015\06\16,2.08288,17.4,273.959166667
2015\06\17,0.29342,17.7,255.344583333
2015\06\18,0.56604,16.7,219.062083333
2015\06\19,0.56305,15.9,212.184583333
2015\06\20,0.00427,15.5,263.110833333
2015\06\21,0,16.3,234.634583333
2015\06\22,0.5275,15.9,247.182083333
2015\06\23,3.12378,15.1,249.294583333
2015\06\24,0.71999,14.4,240.459583333
2015\06\25,1.37227,14.8,226.4625
2015\06\26,0.41024,18.2,247.73125
2015\06\27,0.43561,15.9,252.210416667
2015\06\28,1.27881,13,239.448333333
2015\06\29,0.09999,14,221.61625
2015\06\30,11.22251,14,237.0625
2015\07\01,8.35788,15.2,360.885416667
2015\07\02,14.05718,16.5,477.092083333
2015\07\03,0.18023,15.7,458.610833333
2015\07\04,0.0617,13.4,320.015833333
2015\07\05,0.01751,15.7,254.28125
2015\07\06,0.00967,17.1,233.164583333
2015\07\07,3.60005,13.6,296.614166667
2015\07\08,0,13.3,241.5275
2015\07\09,0,15.4,213.52375
2015\07\10,0,17.2,215.275
2015\07\11,0,20.2,227.972916667
2015\07\12,0.0014,22.5,261.884166667
2015\07\13,4.22264,21.1,340.370833333
2015\07\14,4.46802,22.9,465.3025
2015\07\15,0.35097,16.1,502.142083333
2015\07\16,0.04205,15.3,251.00125
2015\07\17,0,17.9,195.027916667
2015\07\18,13.5327,19.5,248.33875
2015\07\19,4.2966,18.8,316.28
2015\07\20,0.0047,20.2,272.499166667
2015\07\21,13.77843,20.4,234.79875
2015\07\22,40.47976,21.8,599.34375
2015\07\23,2.54193,22.6,1234.94583333
2015\07\24,0.83849,22.7,569.1175
2015\07\25,3.56541,21.6,398.684166667
2015\07\26,6.38695,21.2,358.100833333
2015\07\27,0.4335,23.1,373.294583333
2015\07\28,1.0593,23,398.842916667
2015\07\29,1.45341,23.3,387.97625
2015\07\30,2.14702,23,363.242083333
2015\07\31,18.5146,23.7,376.0275
2015\08\01,15.47251,21,1124.29083333
2015\08\02,0,19.8,1383.63041667
2015\08\03,0,21.1,506.106666667
2015\08\04,0.0123,23.4,389.594166667
2015\08\05,2.30768,25,449.546666667
2015\08\06,11.1082,24.1,477.619166667
2015\08\07,6.80587,19.9,516.374583333
2015\08\08,0.02588,18.9,324.075416667
2015\08\09,0.00564,20.5,321.723333333
2015\08\10,0.98405,23,410.304166667
2015\08\11,12.91521,22.2,474.592916667
2015\08\12,11.88965,21.1,551.52625
2015\08\13,0.82124,21,625.995416667
2015\08\14,6.02238,20.1,465.532083333
2015\08\15,3.23374,19.8,492.55125
2015\08\16,3.80012,20.4,456.224166667
2015\08\17,0.26679,20.5,396.667083333
2015\08\18,17.2491,16.5,469.650833333
2015\08\19,9.36232,16.3,563.4075
2015\08\20,3.51771,17.3,587.907083333
2015\08\21,0.38411,19.7,537.92125
2015\08\22,0.69845,20.3,532.579583333
2015\08\23,0.05637,18.9,463.654583333
2015\08\24,0.23161,18.3,372.377083333
2015\08\25,0.00196,17,246.889166667
2015\08\26,0.00605,15.8,223.349583333
2015\08\27,0.95432,16.3,306.667083333
2015\08\28,0.34493,16.5,367.110416667
2015\08\29,3E-05,16.5,304.789166667
2015\08\30,0.04516,17.4,261.04625
2015\08\31,0.63966,18.9,265.981666667
2015\09\01,0.14236,19,249.6025
2015\09\02,55.042,17.8,407.652916667
2015\09\03,6.24671,19.4,911.2275
2015\09\04,14.12186,17.4,640.155
2015\09\05,2.27722,14.5,617.362916667
2015\09\06,0.03411,14.5,374.249583333
2015\09\07,0.01782,17.3,330.078333333
2015\09\08,0,16.7,290.19375
2015\09\09,0.46845,15.9,235.2725
2015\09\10,0.41738,17.7,246.839583333
2015\09\11,0.16432,18.3,460.104583333
2015\09\12,2.30857,17.9,550.335833333
2015\09\13,20.54757,14.5,526.0325
2015\09\14,1.56773,13.3,364.7375
2015\09\15,1.05011,13.4,243.970833333
2015\09\16,0.00978,15,245.92875
2015\09\17,0,15.2,236.9525
2015\09\18,4.23088,14.2,229.0425
2015\09\19,5.23029,14.6,288.967916667
2015\09\20,2.91763,15,374.536666667
2015\09\21,2.5268,15.6,310.958333333
2015\09\22,0.66399,16.2,289.16875
2015\09\23,0,16.1,245.799583333
2015\09\24,0,15.8,231.12375
2015\09\25,0.01129,15.6,234.5325
2015\09\26,0.63059,15,255.07
2015\09\27,7.42452,14.9,293.544166667
2015\09\28,15.76847,11.3,375.49125
2015\09\29,19.59447,9,539.540416667
2015\09\30,5.01233,10.1,658.45
2015\10\01,3.03745,12,343.665416667
2015\10\02,19.65093,12.8,932.899166667
2015\10\03,4.70008,10.7,807.85375
2015\10\04,3.65506,8.2,539.247916667
2015\10\05,0.34023,8.1,268.752083333
2015\10\06,0.00036,8.8,246.6075
2015\10\07,0,10.6,267.859166667
2015\10\08,15.8605,8,664.185833333
2015\10\09,8.73683,9,908.699166667
2015\10\10,0.59642,11.1,588.704166667
2015\10\11,7.53104,11.5,503.86875
2015\10\12,3.47353,9.2,670.944166667
2015\10\13,12.35535,5.9,588.976666667
2015\10\14,5.01353,3.4,702.353333333
2015\10\15,0.20576,5.4,534.035833333
2015\10\16,0,6.5,365.665833333
2015\10\17,0,10.8,306.728333333
2015\10\18,3.23712,12.8,359.7175
2015\10\19,0.00413,6.7,350.520416667
2015\10\20,4.70472,6.6,361.699583333
2015\10\21,0.1103,5.3,292.660833333
2015\10\22,0.10579,4,263.6975
2015\10\23,0,5.9,235.634583333
2015\10\24,10.40051,6.7,393.457916667
2015\10\25,15.39842,1,991.235
2015\10\26,0.4243,2.7,558.229166667
2015\10\27,2.03237,6.7,316.715416667
2015\10\28,7.69046,8.9,581.202916667
2015\10\29,4.88128,4.2,667.210833333
2015\10\30,3.18939,2.2,568.616666667
2015\10\31,0.80266,2.8,462.939166667
2015\11\01,0.00396,4.1,338.123333333
2015\11\02,0,5.8,307.267916667
2015\11\03,0,6.1,327.810833333
2015\11\04,0,7.8,220.31
2015\11\05,0.00615,9.8,222.513333333
2015\11\06,0.00152,6.1,235.102083333
2015\11\07,0,1.4,204.806666667
2015\11\08,0.69624,2.2,211.439166667
2015\11\09,4.35793,6.4,257.135416667
2015\11\10,14.11193,4.4,263.420416667
2015\11\11,5.8556,2.9,291.547916667
2015\11\12,0.09625,1.6,219.42625
2015\11\13,0,2.5,186.559166667
2015\11\14,1.81711,7.4,194.250833333
2015\11\15,13.34725,11,352.69625
2015\11\16,0.12823,7.8,465.235833333
2015\11\17,4.22228,7.2,377.049583333
2015\11\18,0.04437,2.1,342.177083333
2015\11\19,0.01956,0.4,215.700833333
2015\11\20,0.31411,2,225.756666667
2015\11\21,7.56238,0.9,326.0975
2015\11\22,3.08175,-2.2,248.415416667
2015\11\23,0.29653,-2,184.434166667
2015\11\24,15.03493,-3,221.00125
2015\11\25,1.63157,-4.4,212.558333333
2015\11\26,0.50061,-0.5,205.42625
2015\11\27,10.62318,2.2,371.545
2015\11\28,1.51659,-0.6,433.6775
2015\11\29,1.48968,-0.1,269.9325
2015\11\30,6.33669,0.9,249.895
2015\12\01,4.29796,-2.6,421.599166667
2015\12\02,0.01155,-1.3,218.495
2015\12\03,16.16879,4.1,420.337083333
2015\12\04,4.39483,-1.8,915.597916667
2015\12\05,5.66567,-2.4,701.662083333
2015\12\06,3.53505,-3.2,438.67375
2015\12\07,4.86,-3.4,256.352083333
2015\12\08,0.38427,-2.5,219.8225
2015\12\09,0.19684,-0.8,225.615
2015\12\10,0.6946,3.6,249.317916667
2015\12\11,5.18195,2.6,369.429583333
2015\12\12,0.00313,-0.5,363.51
2015\12\13,0,-1.2,322.860833333
2015\12\14,0,-1.8,280.782916667
2015\12\15,1.64991,3.6,308.075833333
2015\12\16,4.73679,3.9,514.092916667
2015\12\17,7.80659,-0.7,674.368333333
2015\12\18,3.89593,-2.4,438.04875
2015\12\19,2.68071,-4.8,567.957916667
2015\12\20,0.3612,-3,256.297083333
2015\12\21,7.06426,0.6,255.454583333
2015\12\22,1.96544,-3.2,338.689166667
2015\12\23,0.05052,-3.2,232.16125
2015\12\24,0.31694,0.4,291.6
2015\12\25,6.39024,-3.2,490.32875
2015\12\26,3.69171,-8,552.464583333
2015\12\27,6.31078,-9.1,725.234166667
2015\12\28,3.70931,-9,508.47875
